real.identity,ID,sample.eu,sample.eu.val,sample.ieu,sample.ieu.val,sample.cos,sample.cos.val,bt.genus.eu.score,bt.genus.ieu.score,bt.genus.cos.score,reference,genus.cos,hits.cos,genus.eu,hits.eu,genus.ieu,hits.ieu
Chaetoceros_sp.,ID00117,ID00119,0.556316043,ID00119,0.777936221,ID00119,0.981034114,1,1,0.878,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00118,ID00121,0.470650947,ID00121,0.818787489,ID00124,0.990828023,1,1,0.748,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00119,ID00117,0.556316043,ID00117,0.777936221,ID00117,0.981034114,1,1,0.88,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00120,ID00126,0.474169882,ID00121,0.82044694,ID00121,0.991377208,1,1,0.806,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00121,ID00125,0.5281983,ID00125,0.822674196,ID00120,0.991377208,1,1,0.79,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00122,ID00125,0.468538849,ID00125,0.735401346,ID00121,0.962003751,1,1,0.88,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00123,ID00125,0.466418516,ID00124,0.780892362,ID00124,0.98226434,1,1,0.716,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00124,ID00126,0.479927486,ID00126,0.810742213,ID00118,0.990828023,1,1,0.74,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00125,ID00121,0.5281983,ID00121,0.822674196,ID00121,0.986766617,1,1,0.832,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00126,ID00124,0.479927486,ID00124,0.810742213,ID00124,0.981851532,1,1,0.79,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00456,ID00457,0.41392109,ID00458,0.6426208,ID00458,0.94436053,0.998,0.898,0.594,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00457,ID00459,0.457517471,ID00459,0.702349495,ID00470,0.953554507,0.988,0.868,0.702,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00458,ID00456,0.33585793,ID00456,0.6426208,ID00456,0.94436053,0.986,0.942,0.57,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00459,ID00457,0.457517471,ID00461,0.714062631,ID00461,0.958430491,1,1,0.788,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00460,ID00749,0.315439509,ID00749,0.726148941,ID00749,0.958269296,0.484,0.928,0.262,Chaetoceros,Coscinodiscus ,FALSE,Coscinodiscus ,FALSE,Coscinodiscus ,FALSE
Chaetoceros_sp.,ID00461,ID00459,0.43685611,ID00459,0.714062631,ID00459,0.958430491,1,1,0.874,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00462,ID00471,0.283190221,ID00471,0.626673901,ID00471,0.932479508,1,0.912,0.672,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00463,ID00459,0.330560488,ID00459,0.649293242,ID00459,0.953421087,0.934,0.892,0.77,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00464,ID00462,0.276491592,ID00461,0.525861442,ID00461,0.813193828,1,0.996,0.86,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00465,ID00470,0.367983921,ID00471,0.669953814,ID00470,0.934818399,0.79,0.582,0.54,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00466,ID00471,0.427374004,ID00471,0.663180117,ID00465,0.924809515,0.99,0.878,0.8,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00467,ID00468,0.437171679,ID00468,0.72004775,ID00468,0.953755953,0.896,0.924,0.482,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00468,ID00467,0.437171679,ID00467,0.72004775,ID00467,0.953755953,0.834,1,0.596,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00469,ID00470,0.555114983,ID00470,0.777470015,ID00470,0.970653409,1,1,0.802,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00470,ID00469,0.555114983,ID00469,0.777470015,ID00469,0.970653409,0.984,0.99,0.684,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00471,ID00466,0.427374004,ID00465,0.669953814,ID00462,0.932479508,1,0.956,0.66,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Chaetoceros_sp.,ID00472,ID00456,0.335753453,ID00463,0.556064645,ID00446,0.878399835,0.818,0.894,0.432,Chaetoceros,Chaetoceros,TRUE,Chaetoceros,TRUE,Chaetoceros,TRUE
Coscinodiscus _granii,ID00048,ID00017,0.370666781,ID00017,0.613278319,ID00017,0.898634915,1,0.966,0.546,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _granii,ID00049,ID00384,0.359206156,ID00019,0.738316979,ID00019,0.970077818,0.666,1,0.628,Coscinodiscus ,Coscinodiscus ,TRUE,Lauderia,FALSE,Coscinodiscus ,TRUE
Coscinodiscus _granii,ID00050,ID00256,0.350175811,ID00256,0.56862356,ID00259,0.821887748,0.768,0.644,0.262,Coscinodiscus ,Pleurosigma,FALSE,Pleurosigma,FALSE,Pleurosigma,FALSE
Coscinodiscus _granii,ID00044,ID00046,0.410682131,ID00046,0.573635506,ID00045,0.951351628,1,1,0.71,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _granii,ID00045,ID00771,0.41751303,ID00047,0.694595482,ID00047,0.957548166,1,1,0.708,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _granii,ID00046,ID00047,0.621008915,ID00047,0.820768659,ID00047,0.993512512,1,1,0.888,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _granii,ID00047,ID00046,0.621008915,ID00046,0.820768659,ID00046,0.993512512,1,1,0.878,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _granii,ID00734,ID00721,0.278357321,ID00508,0.569019055,ID00716,0.786879052,0.528,0.794,0.57,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Rhizosolenia,FALSE
Coscinodiscus _granii,ID00735,ID00715,0.347068057,ID00718,0.655577121,ID00718,0.965366598,0.978,1,0.77,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _granii,ID00736,ID00720,0.340455903,ID00717,0.636809195,ID00718,0.949885383,0.966,1,0.752,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _granii,ID00737,ID00738,0.473014906,ID00476,0.64783773,ID00476,0.924854916,1,1,0.902,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _granii,ID00738,ID00737,0.473014906,ID00740,0.646191973,ID00740,0.949563357,1,1,0.962,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _granii,ID00739,ID00737,0.443143772,ID00740,0.654598048,ID00740,0.933634375,1,0.956,0.714,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _granii,ID00740,ID00739,0.439830925,ID00739,0.654598048,ID00738,0.949563357,1,1,0.912,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _granii,ID00741,ID00743,0.373952506,ID00725,0.59426956,ID00742,0.799070491,0.884,0.996,0.786,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _granii,ID00742,ID00730,0.399224283,ID00726,0.598560023,ID00726,0.846385331,0.788,0.99,0.856,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _granii,ID00743,ID00741,0.373952506,ID00744,0.605724216,ID00744,0.881520326,0.932,0.996,0.83,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _granii,ID00744,ID00743,0.369441455,ID00743,0.605724216,ID00743,0.881520326,0.992,0.924,0.74,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _granii,ID00745,ID00736,0.311050488,ID00718,0.622212987,ID00718,0.948505152,0.87,1,0.866,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _granii,ID00746,ID00737,0.406584814,ID00737,0.634823016,ID00740,0.930519254,1,1,0.874,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _granii,ID00714,ID00771,0.272182162,ID00474,0.499694688,ID00764,0.911152775,1,1,0.716,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _granii,ID00715,ID00717,0.45534794,ID00717,0.67801861,ID00718,0.963399095,1,0.958,0.802,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _granii,ID00716,ID00507,0.424325731,ID00507,0.670728932,ID00522,0.945161309,0.938,0.916,0.334,Coscinodiscus ,Rhizosolenia,FALSE,Rhizosolenia,FALSE,Rhizosolenia,FALSE
Coscinodiscus _granii,ID00717,ID00718,0.45838159,ID00718,0.719286999,ID00718,0.969479589,1,1,0.778,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _granii,ID00718,ID00717,0.45838159,ID00717,0.719286999,ID00717,0.969479589,1,1,0.864,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _granii,ID00719,ID00478,0.465331607,ID00478,0.685117696,ID00722,0.937876351,0.65,0.548,0.576,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _granii,ID00720,ID00716,0.366163293,ID00716,0.630559234,ID00715,0.925378538,0.92,0.998,0.808,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _granii,ID00721,ID00734,0.278357321,ID00716,0.577951923,ID00716,0.903149461,0.94,0.958,0.75,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _granii,ID00722,ID00725,0.386711521,ID00719,0.648247884,ID00719,0.937876351,0.97,0.974,0.814,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _granii,ID00723,ID00754,0.405920658,ID00476,0.602191124,ID00476,0.920877139,0.994,0.998,0.852,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _granii,ID00724,ID00452,0.351851424,ID00720,0.615752892,ID00720,0.903782238,0.908,0.816,0.582,Coscinodiscus ,Coscinodiscus ,TRUE,Chaetoceros,FALSE,Coscinodiscus ,TRUE
Coscinodiscus _granii,ID00725,ID00726,0.469307017,ID00726,0.706221925,ID00726,0.943073631,1,1,0.822,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _granii,ID00726,ID00725,0.469307017,ID00725,0.706221925,ID00725,0.943073631,0.998,0.998,0.846,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _granii,ID00727,ID00728,0.444781561,ID00728,0.646849187,ID00730,0.924686514,0.984,0.992,0.914,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _granii,ID00728,ID00727,0.444781561,ID00730,0.666335627,ID00730,0.941609468,1,1,0.98,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _granii,ID00729,ID00725,0.427670831,ID00516,0.646853183,ID00516,0.911006034,0.918,0.48,0.384,Coscinodiscus ,Rhizosolenia,FALSE,Coscinodiscus ,TRUE,Rhizosolenia,FALSE
Coscinodiscus _granii,ID00730,ID00801,0.449724814,ID00728,0.666335627,ID00728,0.941609468,0.726,0.982,0.966,Coscinodiscus ,Coscinodiscus ,TRUE,Pleurosigma,FALSE,Coscinodiscus ,TRUE
Coscinodiscus _granii,ID00731,ID00730,0.409227775,ID00485,0.624233185,ID00485,0.845721491,1,1,0.928,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _granii,ID00732,ID00733,0.395959052,ID00733,0.689609095,ID00733,0.948838851,0.998,0.994,0.566,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _granii,ID00733,ID00732,0.395959052,ID00732,0.689609095,ID00732,0.948838851,1,1,0.52,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _radiatus,ID00017,ID00048,0.370666781,ID00018,0.630041094,ID00018,0.914872181,1,0.996,0.69,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _radiatus,ID00018,ID00019,0.302244968,ID00049,0.674729051,ID00049,0.952326824,0.866,0.884,0.656,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _radiatus,ID00019,ID00020,0.400599635,ID00049,0.738316979,ID00049,0.970077818,0.85,1,0.546,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _radiatus,ID00020,ID00019,0.400599635,ID00019,0.714729991,ID00019,0.958119293,0.584,0.998,0.504,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _radiatus,ID00473,ID00474,0.539306061,ID00474,0.751018802,ID00474,0.984159923,1,1,0.89,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _radiatus,ID00474,ID00473,0.539306061,ID00473,0.751018802,ID00473,0.984159923,1,1,0.922,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _radiatus,ID00475,ID00476,0.544422437,ID00476,0.739477976,ID00476,0.962246287,1,1,0.898,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _radiatus,ID00476,ID00475,0.544422437,ID00475,0.739477976,ID00475,0.962246287,1,1,0.906,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _radiatus,ID00477,ID00476,0.491969987,ID00754,0.715193806,ID00754,0.958188584,1,1,0.776,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _radiatus,ID00478,ID00479,0.475885209,ID00479,0.743961043,ID00479,0.959610458,0.998,0.992,0.694,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _radiatus,ID00479,ID00758,0.47736948,ID00478,0.743961043,ID00478,0.959610458,0.75,0.748,0.586,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _radiatus,ID00480,ID00482,0.412475419,ID00482,0.603608241,ID00477,0.888312441,0.868,0.528,0.634,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _radiatus,ID00481,ID00485,0.452946727,ID00486,0.595286385,ID00731,0.837046731,1,1,0.884,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _radiatus,ID00482,ID00484,0.424782858,ID00484,0.670478965,ID00484,0.948382459,0.71,0.952,0.822,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _radiatus,ID00483,ID00520,0.39904577,ID00485,0.589613725,ID00480,0.846941641,0.906,0.894,0.746,Coscinodiscus ,Coscinodiscus ,TRUE,Rhizosolenia,FALSE,Coscinodiscus ,TRUE
Coscinodiscus _radiatus,ID00484,ID00482,0.424782858,ID00482,0.670478965,ID00482,0.948382459,0.656,0.822,0.824,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _radiatus,ID00485,ID00486,0.46359378,ID00486,0.672743265,ID00486,0.913105489,1,1,0.96,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _radiatus,ID00486,ID00485,0.46359378,ID00485,0.672743265,ID00485,0.913105489,1,1,0.942,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _sp.,ID00747,ID00756,0.298625312,ID00756,0.46797567,ID00798,0.820031211,0.826,0.924,0.37,Coscinodiscus ,Pleurosigma,FALSE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _sp.,ID00748,ID00755,0.434792898,ID00755,0.642175023,ID00478,0.896518469,0.918,0.99,0.734,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _sp.,ID00749,ID00750,0.328118521,ID00750,0.727382787,ID00750,0.981045423,0.672,0.47,0.308,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _sp.,ID00750,ID00751,0.380303394,ID00749,0.727382787,ID00749,0.981045423,0.51,0.948,0.54,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _sp.,ID00751,ID00750,0.380303394,ID00750,0.705880803,ID00750,0.96597451,0.902,0.994,0.53,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _sp.,ID00752,ID00702,0.152670607,ID00462,0.415760295,ID00484,0.771803133,0.354,0.528,0.722,Coscinodiscus ,Coscinodiscus ,TRUE,Ceratium,FALSE,Chaetoceros,FALSE
Coscinodiscus _sp.,ID00753,ID00748,0.348924205,ID00750,0.664379163,ID00750,0.964459374,0.778,0.868,0.594,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _sp.,ID00754,ID00477,0.467030206,ID00477,0.715193806,ID00477,0.958188584,0.99,0.998,0.824,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _sp.,ID00755,ID00758,0.495959775,ID00760,0.722248858,ID00760,0.949269429,1,1,0.768,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _sp.,ID00756,ID00718,0.381318995,ID00473,0.685529106,ID00473,0.972475079,1,1,0.892,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _sp.,ID00757,ID00759,0.398518344,ID00760,0.720203535,ID00760,0.951087719,0.532,0.738,0.644,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _sp.,ID00758,ID00755,0.495959775,ID00760,0.721759755,ID00760,0.957000149,0.846,0.786,0.772,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _sp.,ID00759,ID00755,0.455287255,ID00760,0.708587889,ID00755,0.947406605,0.954,0.938,0.67,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _sp.,ID00760,ID00755,0.486180327,ID00755,0.722248858,ID00758,0.957000149,1,1,0.838,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _sp.,ID00761,ID00503,0.401039055,ID00518,0.658920776,ID00751,0.927069389,0.934,0.272,0.45,Coscinodiscus ,Coscinodiscus ,TRUE,Ditylum ,FALSE,Rhizosolenia,FALSE
Coscinodiscus _sp.,ID00364,ID00315,0.389853733,ID00303,0.651142276,ID00344,0.888671367,0.86,0.696,0.428,Coscinodiscus ,Guinardia ,FALSE,Guinardia ,FALSE,Rhizosolenia,FALSE
Coscinodiscus _sp.,ID00378,ID00336,0.272707316,ID00336,0.497391623,ID00331,0.758872531,0.726,0.498,0.35,Coscinodiscus ,Guinardia ,FALSE,Pleurosigma,FALSE,Pleurosigma,FALSE
Coscinodiscus _sp.,ID00379,ID00321,0.261457178,ID00480,0.39996876,ID00378,0.59082702,0.448,0.668,0.616,Coscinodiscus ,Coscinodiscus ,TRUE,Thalassiosira ,FALSE,Coscinodiscus ,TRUE
Coscinodiscus _wailesii,ID00004,ID00481,0.355119261,ID00481,0.514609031,ID00481,0.80764191,0.986,0.99,0.896,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _wailesii,ID00005,ID00004,0.313197019,ID00182,0.461400832,ID00007,0.835058619,0.716,0.444,0.774,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Chaetoceros,FALSE
Coscinodiscus _wailesii,ID00006,ID00762,0.33590596,ID00007,0.450620944,ID00005,0.718220476,0.98,0.982,0.864,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _wailesii,ID00007,ID00004,0.290240105,ID00005,0.453990721,ID00005,0.835058619,0.444,0.624,0.82,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _wailesii,ID00762,ID00477,0.42250554,ID00477,0.638733044,ID00476,0.903339773,1,1,0.806,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _wailesii,ID00763,ID00764,0.633669517,ID00764,0.768260236,ID00764,0.974393169,1,1,0.984,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _wailesii,ID00764,ID00763,0.633669517,ID00763,0.768260236,ID00763,0.974393169,1,1,0.926,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _wailesii,ID00765,ID00766,0.439831121,ID00766,0.701989593,ID00766,0.934141608,1,1,0.984,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _wailesii,ID00766,ID00769,0.484551318,ID00765,0.701989593,ID00765,0.934141608,1,1,0.966,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _wailesii,ID00767,ID00768,0.619251082,ID00768,0.776172862,ID00768,0.96535071,1,1,0.988,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _wailesii,ID00768,ID00767,0.619251082,ID00767,0.776172862,ID00767,0.96535071,1,1,0.994,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _wailesii,ID00769,ID00766,0.484551318,ID00770,0.655004768,ID00770,0.929157789,1,1,0.976,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _wailesii,ID00770,ID00767,0.448987829,ID00769,0.655004768,ID00766,0.930067269,1,1,0.998,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Coscinodiscus _wailesii,ID00771,ID00763,0.517122731,ID00767,0.467544266,ID00475,0.780111526,1,0.992,0.896,Coscinodiscus ,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE,Coscinodiscus ,TRUE
Ditylum _sp.,ID00487,ID00440,0.351243449,ID00455,0.603544929,ID00455,0.87556686,0.59,0.628,0.362,Ditylum ,Chaetoceros,FALSE,Chaetoceros,FALSE,Chaetoceros,FALSE
Ditylum _sp.,ID00488,ID00502,0.4938273,ID00502,0.675254497,ID00502,0.921998826,0.97,0.954,0.694,Ditylum ,Ditylum ,TRUE,Ditylum ,TRUE,Ditylum ,TRUE
Ditylum _sp.,ID00489,ID00495,0.454437386,ID00495,0.664377041,ID00495,0.901857246,1,1,0.752,Ditylum ,Ditylum ,TRUE,Ditylum ,TRUE,Ditylum ,TRUE
Ditylum _sp.,ID00490,ID00513,0.428216179,ID00343,0.675235182,ID00751,0.926651437,0.908,0.52,0.252,Ditylum ,Coscinodiscus ,FALSE,Rhizosolenia,FALSE,Guinardia ,FALSE
Ditylum _sp.,ID00491,ID00501,0.378989855,ID00515,0.655511616,ID00490,0.889877804,0.418,0.566,0.534,Ditylum ,Ditylum ,TRUE,Ditylum ,TRUE,Rhizosolenia,FALSE
